source_brand,source_patient_id,email_opt_in,sms_opt_in,phone_opt_in,marketing_opt_in,research_opt_in,last_updated
CAREPLUS,10835,False,False,True,True,False,2026-05-13T18:06:13.747331
CAREPLUS,11723,True,False,False,True,True,2026-05-13T18:06:13.747335
CAREPLUS,10966,True,True,True,True,False,2026-05-13T18:06:13.747338
CAREPLUS,10725,True,True,False,True,False,2026-05-13T18:06:13.747342
CAREPLUS,10550,True,False,True,True,True,2026-05-13T18:06:13.747346
CAREPLUS,10748,True,True,True,True,False,2026-05-13T18:06:13.747349
CAREPLUS,11762,True,True,True,True,False,2026-05-13T18:06:13.747353
CAREPLUS,11775,True,True,False,False,False,2026-05-13T18:06:13.747356
CAREPLUS,10710,False,True,False,True,True,2026-05-13T18:06:13.747360
CAREPLUS,10959,True,True,True,True,False,2026-05-13T18:06:13.747363
CAREPLUS,10743,False,False,True,True,True,2026-05-13T18:06:13.747367
CAREPLUS,10816,False,True,True,True,False,2026-05-13T18:06:13.747370
CAREPLUS,10801,True,True,False,True,True,2026-05-13T18:06:13.747374
CAREPLUS,28196,False,True,False,True,False,2026-05-13T18:06:13.747382
CAREPLUS,11611,True,True,True,True,False,2026-05-13T18:06:13.747385
CAREPLUS,10676,True,True,False,True,False,2026-05-13T18:06:13.747389
CAREPLUS,10829,True,False,False,False,True,2026-05-13T18:06:13.747392
CAREPLUS,11549,False,False,True,True,False,2026-05-13T18:06:13.747396
CAREPLUS,10529,True,True,True,True,False,2026-05-13T18:06:13.747399
CAREPLUS,10702,True,True,True,False,False,2026-05-13T18:06:13.747403
CAREPLUS,10724,True,True,True,True,False,2026-05-13T18:06:13.747407
CAREPLUS,10840,False,False,False,False,True,2026-05-13T18:06:13.747410
CAREPLUS,10927,True,True,False,True,True,2026-05-13T18:06:13.747414
CAREPLUS,11524,False,True,False,True,True,2026-05-13T18:06:13.747418
CAREPLUS,10935,True,True,False,True,False,2026-05-13T18:06:13.747421
CAREPLUS,10997,True,False,True,True,False,2026-05-13T18:06:13.747425
CAREPLUS,10839,False,True,False,False,True,2026-05-13T18:06:13.747428
CAREPLUS,11753,True,True,False,False,True,2026-05-13T18:06:13.747440
CAREPLUS,26139,True,True,True,True,True,2026-05-13T18:06:13.747443
CAREPLUS,10785,False,True,False,True,True,2026-05-13T18:06:13.747447
CAREPLUS,24498,True,True,False,True,True,2026-05-13T18:06:13.747450
CAREPLUS,10951,True,True,True,False,False,2026-05-13T18:06:13.747453
CAREPLUS,26502,True,True,True,False,True,2026-05-13T18:06:13.747457
CAREPLUS,10549,True,True,False,True,False,2026-05-13T18:06:13.747461
CAREPLUS,10797,True,True,False,True,True,2026-05-13T18:06:13.747464
CAREPLUS,10806,False,True,False,True,True,2026-05-13T18:06:13.747468
CAREPLUS,10512,False,True,True,False,True,2026-05-13T18:06:13.747471
CAREPLUS,10847,True,False,False,True,False,2026-05-13T18:06:13.747474
CAREPLUS,10594,True,True,True,False,True,2026-05-13T18:06:13.747478
CAREPLUS,10569,False,True,False,False,False,2026-05-13T18:06:13.747482
CAREPLUS,10971,True,True,False,True,True,2026-05-13T18:06:13.747485
CAREPLUS,10513,True,False,True,True,False,2026-05-13T18:06:13.747489
CAREPLUS,10909,False,True,False,False,True,2026-05-13T18:06:13.747493
CAREPLUS,10992,False,True,True,True,False,2026-05-13T18:06:13.747497
CAREPLUS,10845,True,True,False,True,False,2026-05-13T18:06:13.747524
CAREPLUS,10948,True,False,False,False,False,2026-05-13T18:06:13.747529
CAREPLUS,10853,True,True,False,True,False,2026-05-13T18:06:13.747533
CAREPLUS,10986,True,True,True,True,False,2026-05-13T18:06:13.747537
CAREPLUS,11700,False,False,True,True,False,2026-05-13T18:06:13.747540
CAREPLUS,10888,True,True,False,True,False,2026-05-13T18:06:13.747544
CAREPLUS,10670,False,False,False,False,True,2026-05-13T18:06:13.747547
CAREPLUS,11516,False,True,True,True,True,2026-05-13T18:06:13.747551
CAREPLUS,11714,True,True,True,False,True,2026-05-13T18:06:13.747554
CAREPLUS,10530,True,False,False,False,False,2026-05-13T18:06:13.747557
CAREPLUS,11730,True,True,False,True,False,2026-05-13T18:06:13.747560
CAREPLUS,10758,False,True,False,True,True,2026-05-13T18:06:13.747564
CAREPLUS,10699,True,False,True,True,False,2026-05-13T18:06:13.747567
CAREPLUS,10714,True,False,True,True,False,2026-05-13T18:06:13.747571
CAREPLUS,10669,False,True,False,True,False,2026-05-13T18:06:13.747574
CAREPLUS,10958,True,True,True,False,False,2026-05-13T18:06:13.747578
CAREPLUS,11706,True,True,True,False,True,2026-05-13T18:06:13.747582
CAREPLUS,10568,True,True,False,False,False,2026-05-13T18:06:13.747585
CAREPLUS,10962,False,True,False,True,True,2026-05-13T18:06:13.747589
CAREPLUS,11722,True,True,True,False,False,2026-05-13T18:06:13.747592
CAREPLUS,10955,True,False,True,True,False,2026-05-13T18:06:13.747596
CAREPLUS,11505,True,False,False,True,True,2026-05-13T18:06:13.747600
CAREPLUS,11724,False,True,False,True,False,2026-05-13T18:06:13.747603
CAREPLUS,11742,True,False,True,True,False,2026-05-13T18:06:13.747607
CAREPLUS,10618,False,False,False,False,True,2026-05-13T18:06:13.747610
CAREPLUS,10982,True,False,True,False,True,2026-05-13T18:06:13.747613
CAREPLUS,10720,True,False,False,False,False,2026-05-13T18:06:13.747617
CAREPLUS,10874,True,True,True,False,False,2026-05-13T18:06:13.747621
CAREPLUS,25947,True,True,False,True,False,2026-05-13T18:06:13.747624
CAREPLUS,10981,False,True,False,False,False,2026-05-13T18:06:13.747628
CAREPLUS,23507,True,True,False,True,True,2026-05-13T18:06:13.747631
CAREPLUS,27780,True,True,True,True,False,2026-05-13T18:06:13.747634
CAREPLUS,10865,True,True,False,True,False,2026-05-13T18:06:13.747638
CAREPLUS,10791,True,False,True,True,True,2026-05-13T18:06:13.747641
CAREPLUS,10908,False,True,False,True,False,2026-05-13T18:06:13.747645
CAREPLUS,10993,False,True,True,True,False,2026-05-13T18:06:13.747648
CAREPLUS,10916,True,True,False,False,True,2026-05-13T18:06:13.747652
CAREPLUS,10551,True,True,False,True,False,2026-05-13T18:06:13.747655
CAREPLUS,10742,True,True,True,True,False,2026-05-13T18:06:13.747659
CAREPLUS,10658,True,True,False,True,True,2026-05-13T18:06:13.747662
CAREPLUS,10861,True,False,True,False,True,2026-05-13T18:06:13.747666
CAREPLUS,10741,False,False,False,True,False,2026-05-13T18:06:13.747670
CAREPLUS,10593,False,True,False,False,False,2026-05-13T18:06:13.747673
CAREPLUS,10777,True,False,False,True,False,2026-05-13T18:06:13.747677
CAREPLUS,10931,False,True,True,True,True,2026-05-13T18:06:13.747680
CAREPLUS,10527,True,True,False,False,False,2026-05-13T18:06:13.747683
CAREPLUS,10944,True,False,False,True,False,2026-05-13T18:06:13.747687
CAREPLUS,10539,True,True,False,True,False,2026-05-13T18:06:13.747690
CAREPLUS,29925,True,False,False,True,True,2026-05-13T18:06:13.747694
CAREPLUS,10616,True,False,True,True,False,2026-05-13T18:06:13.747697
CAREPLUS,10681,True,True,False,False,False,2026-05-13T18:06:13.747701
CAREPLUS,20916,True,False,False,True,False,2026-05-13T18:06:13.747704
CAREPLUS,10842,True,False,True,True,False,2026-05-13T18:06:13.747708
CAREPLUS,11537,True,True,True,False,False,2026-05-13T18:06:13.747711
CAREPLUS,11612,True,True,False,True,True,2026-05-13T18:06:13.747714
CAREPLUS,25395,True,True,False,True,False,2026-05-13T18:06:13.747718
CAREPLUS,27200,True,False,True,True,True,2026-05-13T18:06:13.747721
CAREPLUS,10651,True,True,True,True,True,2026-05-13T18:06:13.747725
CAREPLUS,11563,True,True,False,True,True,2026-05-13T18:06:13.747729
CAREPLUS,10873,True,True,True,True,True,2026-05-13T18:06:13.747732
CAREPLUS,10864,True,False,True,True,True,2026-05-13T18:06:13.747735
CAREPLUS,10780,True,False,True,False,False,2026-05-13T18:06:13.747739
CAREPLUS,10624,True,True,False,False,False,2026-05-13T18:06:13.747742
CAREPLUS,21833,True,True,False,True,False,2026-05-13T18:06:13.747746
CAREPLUS,10949,True,True,True,True,False,2026-05-13T18:06:13.747749
CAREPLUS,10904,True,True,True,True,False,2026-05-13T18:06:13.747753
CAREPLUS,10871,False,True,False,False,False,2026-05-13T18:06:13.747757
CAREPLUS,10920,True,True,False,True,True,2026-05-13T18:06:13.747761
CAREPLUS,10671,False,True,False,True,False,2026-05-13T18:06:13.747764
CAREPLUS,10503,True,False,False,True,False,2026-05-13T18:06:13.747768
CAREPLUS,10554,True,True,True,True,False,2026-05-13T18:06:13.747771
CAREPLUS,10897,True,False,True,True,True,2026-05-13T18:06:13.747775
CAREPLUS,10626,False,False,False,True,False,2026-05-13T18:06:13.747778
CAREPLUS,10733,True,True,True,True,False,2026-05-13T18:06:13.747782
CAREPLUS,10519,True,True,False,True,True,2026-05-13T18:06:13.747785
CAREPLUS,11624,True,False,False,True,False,2026-05-13T18:06:13.747789
CAREPLUS,11777,False,True,True,True,False,2026-05-13T18:06:13.747793
CAREPLUS,10893,True,True,False,True,True,2026-05-13T18:06:13.747796
CAREPLUS,10783,True,True,False,True,False,2026-05-13T18:06:13.747800
CAREPLUS,21850,True,True,True,False,True,2026-05-13T18:06:13.747803
CAREPLUS,10772,True,True,True,False,False,2026-05-13T18:06:13.747806
CAREPLUS,10760,True,False,False,True,True,2026-05-13T18:06:13.747810
CAREPLUS,10788,True,True,False,True,True,2026-05-13T18:06:13.747813
CAREPLUS,10713,True,False,True,True,False,2026-05-13T18:06:13.747816
CAREPLUS,10860,True,True,False,True,False,2026-05-13T18:06:13.747820
CAREPLUS,10590,True,True,True,True,False,2026-05-13T18:06:13.747823
CAREPLUS,10521,True,True,True,True,False,2026-05-13T18:06:13.747827
CAREPLUS,28133,True,True,False,True,False,2026-05-13T18:06:13.747830
CAREPLUS,10763,True,True,True,True,True,2026-05-13T18:06:13.747833
CAREPLUS,10834,True,False,True,True,False,2026-05-13T18:06:13.747837
CAREPLUS,10824,True,True,True,False,False,2026-05-13T18:06:13.747840
CAREPLUS,10844,False,False,False,True,False,2026-05-13T18:06:13.747844
CAREPLUS,10557,True,True,False,True,False,2026-05-13T18:06:13.747847
CAREPLUS,10759,True,False,False,False,True,2026-05-13T18:06:13.747851
CAREPLUS,10687,True,True,False,True,False,2026-05-13T18:06:13.747854
CAREPLUS,10868,True,False,True,False,False,2026-05-13T18:06:13.747858
CAREPLUS,10969,True,True,True,False,True,2026-05-13T18:06:13.747862
CAREPLUS,10942,True,True,False,True,True,2026-05-13T18:06:13.747865
CAREPLUS,10750,True,True,True,False,False,2026-05-13T18:06:13.747868
CAREPLUS,10744,False,False,True,True,False,2026-05-13T18:06:13.747872
CAREPLUS,10623,True,False,True,False,False,2026-05-13T18:06:13.747875
CAREPLUS,11615,True,True,False,False,False,2026-05-13T18:06:13.747879
CAREPLUS,10928,False,False,True,False,False,2026-05-13T18:06:13.747882
CAREPLUS,10711,True,True,False,True,True,2026-05-13T18:06:13.747886
CAREPLUS,22363,True,True,False,False,False,2026-05-13T18:06:13.747889
CAREPLUS,10850,True,False,True,True,False,2026-05-13T18:06:13.747893
CAREPLUS,10967,True,True,False,False,True,2026-05-13T18:06:13.747897
CAREPLUS,10841,False,False,False,True,False,2026-05-13T18:06:13.747900
CAREPLUS,10735,True,True,False,True,True,2026-05-13T18:06:13.747904
CAREPLUS,10972,False,True,False,False,False,2026-05-13T18:06:13.747907
CAREPLUS,10786,True,False,True,True,False,2026-05-13T18:06:13.747910
CAREPLUS,10638,True,False,False,False,False,2026-05-13T18:06:13.747914
CAREPLUS,10694,True,True,False,True,False,2026-05-13T18:06:13.747918
CAREPLUS,10876,True,True,True,False,True,2026-05-13T18:06:13.747921
CAREPLUS,10635,True,True,True,True,False,2026-05-13T18:06:13.747925
CAREPLUS,10857,True,True,False,False,False,2026-05-13T18:06:13.747929
CAREPLUS,10655,True,False,False,False,False,2026-05-13T18:06:13.747932
CAREPLUS,10856,True,True,True,False,False,2026-05-13T18:06:13.747936
CAREPLUS,10556,True,True,False,False,True,2026-05-13T18:06:13.747939
CAREPLUS,22869,True,True,False,True,False,2026-05-13T18:06:13.747942
CAREPLUS,10632,True,True,True,True,False,2026-05-13T18:06:13.747946
CAREPLUS,11558,True,True,False,False,False,2026-05-13T18:06:13.747949
CAREPLUS,10827,True,True,False,True,True,2026-05-13T18:06:13.747953
CAREPLUS,10775,False,True,True,True,True,2026-05-13T18:06:13.747956
CAREPLUS,10688,True,True,False,False,True,2026-05-13T18:06:13.747960
CAREPLUS,10597,True,True,False,True,False,2026-05-13T18:06:13.747963
CAREPLUS,10545,True,True,True,False,True,2026-05-13T18:06:13.747966
CAREPLUS,10838,True,False,False,True,True,2026-05-13T18:06:13.747970
CAREPLUS,10615,True,True,True,True,False,2026-05-13T18:06:13.747973
CAREPLUS,10952,True,True,False,False,True,2026-05-13T18:06:13.747976
CAREPLUS,10894,True,True,True,False,False,2026-05-13T18:06:13.747980
CAREPLUS,10553,False,False,True,True,False,2026-05-13T18:06:13.747983
CAREPLUS,10571,True,True,True,True,False,2026-05-13T18:06:13.747987
CAREPLUS,10878,True,True,False,True,True,2026-05-13T18:06:13.747990
CAREPLUS,10803,True,True,False,False,True,2026-05-13T18:06:13.747993
CAREPLUS,10614,False,False,True,True,False,2026-05-13T18:06:13.747997
CAREPLUS,10514,True,False,False,False,True,2026-05-13T18:06:13.748001
CAREPLUS,10976,False,True,True,False,False,2026-05-13T18:06:13.748004
CAREPLUS,10913,True,True,True,True,False,2026-05-13T18:06:13.748007
CAREPLUS,10925,True,True,True,False,True,2026-05-13T18:06:13.748011
CAREPLUS,11509,True,True,False,True,False,2026-05-13T18:06:13.748014
CAREPLUS,10732,True,True,False,True,False,2026-05-13T18:06:13.748017
CAREPLUS,10652,True,True,True,True,True,2026-05-13T18:06:13.748021
CAREPLUS,10941,True,True,True,False,True,2026-05-13T18:06:13.748024
CAREPLUS,10524,True,True,True,False,False,2026-05-13T18:06:13.748028
CAREPLUS,10846,True,False,True,True,True,2026-05-13T18:06:13.748031
CAREPLUS,11658,True,True,False,False,True,2026-05-13T18:06:13.748035
CAREPLUS,10784,True,False,False,True,True,2026-05-13T18:06:13.748038
CAREPLUS,10540,True,False,False,True,False,2026-05-13T18:06:13.748041
CAREPLUS,10950,True,False,False,False,False,2026-05-13T18:06:13.748045
CAREPLUS,22302,False,True,False,True,True,2026-05-13T18:06:13.748048
CAREPLUS,10945,True,True,False,True,False,2026-05-13T18:06:13.748052
CAREPLUS,10858,True,False,False,True,False,2026-05-13T18:06:13.748055
CAREPLUS,10654,True,False,True,True,False,2026-05-13T18:06:13.748059
CAREPLUS,11599,False,False,False,True,False,2026-05-13T18:06:13.748062
CAREPLUS,10548,True,False,True,True,False,2026-05-13T18:06:13.748066
CAREPLUS,10740,True,False,False,True,False,2026-05-13T18:06:13.748069
CAREPLUS,10535,True,False,False,True,True,2026-05-13T18:06:13.748073
CAREPLUS,10508,False,True,False,True,False,2026-05-13T18:06:13.748076
CAREPLUS,10672,True,True,True,True,False,2026-05-13T18:06:13.748080
CAREPLUS,10520,True,False,False,False,True,2026-05-13T18:06:13.748083
CAREPLUS,11687,True,False,False,False,True,2026-05-13T18:06:13.748087
CAREPLUS,10773,False,True,True,False,True,2026-05-13T18:06:13.748090
CAREPLUS,10518,True,True,True,False,True,2026-05-13T18:06:13.748094
CAREPLUS,10706,True,False,True,True,False,2026-05-13T18:06:13.748097
CAREPLUS,10567,True,False,True,False,False,2026-05-13T18:06:13.748100
CAREPLUS,10855,True,True,True,False,False,2026-05-13T18:06:13.748104
CAREPLUS,11590,True,True,False,False,False,2026-05-13T18:06:13.748107
CAREPLUS,10996,True,True,False,False,False,2026-05-13T18:06:13.748110
CAREPLUS,10794,True,True,False,False,False,2026-05-13T18:06:13.748114
CAREPLUS,10509,True,True,True,False,False,2026-05-13T18:06:13.748117
CAREPLUS,10877,True,True,True,False,False,2026-05-13T18:06:13.748121
CAREPLUS,21478,True,True,True,True,False,2026-05-13T18:06:13.748124
CAREPLUS,10795,True,True,False,True,True,2026-05-13T18:06:13.748128
CAREPLUS,11580,True,True,True,False,True,2026-05-13T18:06:13.748132
CAREPLUS,10918,True,True,False,False,False,2026-05-13T18:06:13.748135
CAREPLUS,10802,True,True,False,True,True,2026-05-13T18:06:13.748139
CAREPLUS,10973,True,False,True,False,False,2026-05-13T18:06:13.748142
CAREPLUS,23571,False,True,False,False,False,2026-05-13T18:06:13.748145
CAREPLUS,10587,True,True,False,True,True,2026-05-13T18:06:13.748149
CAREPLUS,10731,False,True,True,False,False,2026-05-13T18:06:13.748152
CAREPLUS,10563,True,True,True,False,False,2026-05-13T18:06:13.748156
CAREPLUS,10561,False,False,False,True,False,2026-05-13T18:06:13.748159
CAREPLUS,10968,True,True,False,True,False,2026-05-13T18:06:13.748163
CAREPLUS,11754,True,False,True,False,False,2026-05-13T18:06:13.748166
CAREPLUS,22374,True,True,True,False,False,2026-05-13T18:06:13.748170
CAREPLUS,10755,False,True,False,True,False,2026-05-13T18:06:13.748173
CAREPLUS,10752,True,False,False,True,True,2026-05-13T18:06:13.748177
CAREPLUS,11531,True,False,True,True,False,2026-05-13T18:06:13.748180
CAREPLUS,10600,True,True,True,True,True,2026-05-13T18:06:13.748184
CAREPLUS,10946,True,True,False,True,True,2026-05-13T18:06:13.748188
CAREPLUS,10880,True,False,True,False,False,2026-05-13T18:06:13.748191
CAREPLUS,11571,False,True,False,True,False,2026-05-13T18:06:13.748195
CAREPLUS,10722,False,False,True,False,False,2026-05-13T18:06:13.748199
CAREPLUS,10849,False,False,True,True,True,2026-05-13T18:06:13.748203
CAREPLUS,23865,True,True,False,True,True,2026-05-13T18:06:13.748206
CAREPLUS,11579,False,True,True,False,True,2026-05-13T18:06:13.748210
CAREPLUS,10793,False,False,False,False,True,2026-05-13T18:06:13.748213
CAREPLUS,10538,True,True,True,False,False,2026-05-13T18:06:13.748217
CAREPLUS,11646,True,True,True,True,False,2026-05-13T18:06:13.748220
CAREPLUS,10811,True,False,True,True,False,2026-05-13T18:06:13.748224
CAREPLUS,10642,False,False,True,False,False,2026-05-13T18:06:13.748227
CAREPLUS,24166,False,False,False,False,True,2026-05-13T18:06:13.748231
CAREPLUS,11638,True,False,False,False,True,2026-05-13T18:06:13.748234
CAREPLUS,11711,True,True,False,False,True,2026-05-13T18:06:13.748238
CAREPLUS,10769,True,True,True,False,False,2026-05-13T18:06:13.748241
CAREPLUS,10608,True,True,False,True,True,2026-05-13T18:06:13.748245
CAREPLUS,10808,True,True,False,True,True,2026-05-13T18:06:13.748248
CAREPLUS,25185,False,True,True,True,False,2026-05-13T18:06:13.748252
CAREPLUS,11625,False,True,True,False,False,2026-05-13T18:06:13.748255
CAREPLUS,11671,True,False,False,False,False,2026-05-13T18:06:13.748259
CAREPLUS,10787,True,True,False,True,False,2026-05-13T18:06:13.748263
CAREPLUS,10619,True,True,False,True,True,2026-05-13T18:06:13.748266
CAREPLUS,11743,True,True,False,True,False,2026-05-13T18:06:13.748270
CAREPLUS,10915,True,False,False,False,False,2026-05-13T18:06:13.748274
CAREPLUS,10738,False,False,True,False,False,2026-05-13T18:06:13.748277
CAREPLUS,28941,False,True,False,False,False,2026-05-13T18:06:13.748281
CAREPLUS,10668,False,True,False,True,True,2026-05-13T18:06:13.748284
CAREPLUS,10979,True,True,True,False,False,2026-05-13T18:06:13.748288
CAREPLUS,10505,True,True,False,True,False,2026-05-13T18:06:13.748291
CAREPLUS,10852,False,True,False,True,True,2026-05-13T18:06:13.748295
CAREPLUS,11710,False,True,False,True,True,2026-05-13T18:06:13.748298
CAREPLUS,11674,True,True,False,True,False,2026-05-13T18:06:13.748302
CAREPLUS,10990,True,True,True,True,False,2026-05-13T18:06:13.748306
CAREPLUS,10660,True,False,False,True,True,2026-05-13T18:06:13.748309
CAREPLUS,10574,False,False,False,True,False,2026-05-13T18:06:13.748313
CAREPLUS,10886,True,True,False,True,True,2026-05-13T18:06:13.748317
CAREPLUS,10690,True,True,False,True,True,2026-05-13T18:06:13.748320
CAREPLUS,10836,True,True,True,False,False,2026-05-13T18:06:13.748324
CAREPLUS,11720,True,False,True,True,False,2026-05-13T18:06:13.748327
CAREPLUS,10537,False,True,False,False,True,2026-05-13T18:06:13.748331
CAREPLUS,26943,True,True,False,True,False,2026-05-13T18:06:13.748334
CAREPLUS,10683,True,True,False,False,False,2026-05-13T18:06:13.748338
CAREPLUS,28034,True,True,False,False,True,2026-05-13T18:06:13.748341
CAREPLUS,21750,True,True,True,True,False,2026-05-13T18:06:13.748355
CAREPLUS,10665,True,True,True,True,False,2026-05-13T18:06:13.748359
CAREPLUS,10592,False,False,False,True,False,2026-05-13T18:06:13.748362
CAREPLUS,10977,True,True,False,False,True,2026-05-13T18:06:13.748366
CAREPLUS,10991,False,True,True,True,False,2026-05-13T18:06:13.748369
CAREPLUS,10703,True,True,False,False,False,2026-05-13T18:06:13.748373
CAREPLUS,11740,True,True,False,True,True,2026-05-13T18:06:13.748381
CAREPLUS,10771,True,False,False,True,True,2026-05-13T18:06:13.748384
CAREPLUS,11569,False,False,True,True,False,2026-05-13T18:06:13.748387
CAREPLUS,10809,True,True,True,True,False,2026-05-13T18:06:13.748391
CAREPLUS,10957,True,True,True,False,False,2026-05-13T18:06:13.748394
CAREPLUS,10709,True,True,False,False,True,2026-05-13T18:06:13.748398
CAREPLUS,10936,True,True,True,True,False,2026-05-13T18:06:13.748402
CAREPLUS,11586,True,False,True,True,True,2026-05-13T18:06:13.748405
CAREPLUS,10761,True,False,True,True,False,2026-05-13T18:06:13.748409
CAREPLUS,10517,True,True,False,True,False,2026-05-13T18:06:13.748412
CAREPLUS,10585,True,False,True,False,False,2026-05-13T18:06:13.748416
CAREPLUS,10730,True,False,True,True,True,2026-05-13T18:06:13.748420
CAREPLUS,10532,True,True,False,False,False,2026-05-13T18:06:13.748423
CAREPLUS,11744,True,True,True,True,True,2026-05-13T18:06:13.748427
CAREPLUS,11540,True,False,True,True,False,2026-05-13T18:06:13.748430
CAREPLUS,10680,True,True,False,False,False,2026-05-13T18:06:13.748434
CAREPLUS,28605,True,True,True,False,False,2026-05-13T18:06:13.748437
CAREPLUS,10963,True,True,True,True,True,2026-05-13T18:06:13.748440
CAREPLUS,10719,True,True,True,True,True,2026-05-13T18:06:13.748444
CAREPLUS,10696,True,True,False,True,False,2026-05-13T18:06:13.748447
CAREPLUS,10988,True,True,False,False,False,2026-05-13T18:06:13.748450
CAREPLUS,10555,True,False,True,True,False,2026-05-13T18:06:13.748454
CAREPLUS,10818,False,True,False,True,True,2026-05-13T18:06:13.748457
CAREPLUS,10663,False,True,False,True,True,2026-05-13T18:06:13.748461
CAREPLUS,10917,True,False,True,True,True,2026-05-13T18:06:13.748464
CAREPLUS,10639,False,True,True,True,False,2026-05-13T18:06:13.748468
CAREPLUS,10882,True,False,False,True,False,2026-05-13T18:06:13.748471
CAREPLUS,23900,True,False,False,True,True,2026-05-13T18:06:13.748475
CAREPLUS,11727,False,True,False,True,False,2026-05-13T18:06:13.748479
CAREPLUS,11726,True,False,False,True,False,2026-05-13T18:06:13.748482
CAREPLUS,10721,False,True,False,True,False,2026-05-13T18:06:13.748486
CAREPLUS,10749,False,True,True,True,True,2026-05-13T18:06:13.748490
CAREPLUS,10869,True,True,False,True,False,2026-05-13T18:06:13.748494
CAREPLUS,24550,True,True,True,True,False,2026-05-13T18:06:13.748497
CAREPLUS,10938,True,False,False,True,True,2026-05-13T18:06:13.748524
CAREPLUS,27786,True,True,True,True,False,2026-05-13T18:06:13.748529
CAREPLUS,10659,True,False,False,False,False,2026-05-13T18:06:13.748534
CAREPLUS,10800,False,True,False,True,False,2026-05-13T18:06:13.748538
CAREPLUS,10892,True,True,True,True,False,2026-05-13T18:06:13.748542
CAREPLUS,10906,True,True,True,True,False,2026-05-13T18:06:13.748546
CAREPLUS,10798,False,True,False,False,False,2026-05-13T18:06:13.748549
CAREPLUS,25049,True,True,True,False,False,2026-05-13T18:06:13.748552
CAREPLUS,10701,True,False,True,True,False,2026-05-13T18:06:13.748556
CAREPLUS,10643,True,True,False,True,False,2026-05-13T18:06:13.748560
CAREPLUS,10867,True,True,True,True,False,2026-05-13T18:06:13.748563
CAREPLUS,10933,True,True,False,False,False,2026-05-13T18:06:13.748567
CAREPLUS,10851,True,True,True,True,False,2026-05-13T18:06:13.748570
CAREPLUS,11589,True,False,False,False,False,2026-05-13T18:06:13.748573
CAREPLUS,10588,True,True,True,False,True,2026-05-13T18:06:13.748576
CAREPLUS,10628,True,False,False,True,False,2026-05-13T18:06:13.748580
CAREPLUS,10989,True,False,False,True,True,2026-05-13T18:06:13.748583
CAREPLUS,10704,False,False,True,True,False,2026-05-13T18:06:13.748587
CAREPLUS,10983,True,False,True,False,False,2026-05-13T18:06:13.748590
CAREPLUS,10723,True,True,False,True,False,2026-05-13T18:06:13.748594
CAREPLUS,10753,True,True,True,True,False,2026-05-13T18:06:13.748598
CAREPLUS,10914,False,False,True,True,False,2026-05-13T18:06:13.748601
CAREPLUS,10881,True,True,True,True,True,2026-05-13T18:06:13.748605
CAREPLUS,10739,True,False,False,True,True,2026-05-13T18:06:13.748608
CAREPLUS,10650,True,True,True,True,True,2026-05-13T18:06:13.748612
CAREPLUS,10833,True,True,True,True,False,2026-05-13T18:06:13.748616
CAREPLUS,10782,True,True,False,True,False,2026-05-13T18:06:13.748619
CAREPLUS,10862,True,True,True,True,False,2026-05-13T18:06:13.748623
CAREPLUS,10678,True,True,False,True,False,2026-05-13T18:06:13.748626
CAREPLUS,10547,True,True,False,False,False,2026-05-13T18:06:13.748630
CAREPLUS,11741,True,False,False,False,True,2026-05-13T18:06:13.748633
CAREPLUS,10746,True,False,False,True,False,2026-05-13T18:06:13.748637
CAREPLUS,10640,False,True,False,True,True,2026-05-13T18:06:13.748640
CAREPLUS,10637,False,False,False,True,False,2026-05-13T18:06:13.748644
CAREPLUS,10564,False,True,False,True,False,2026-05-13T18:06:13.748647
CAREPLUS,10854,True,True,False,False,True,2026-05-13T18:06:13.748651
CAREPLUS,10872,True,False,True,True,True,2026-05-13T18:06:13.748655
CAREPLUS,10542,False,True,False,True,False,2026-05-13T18:06:13.748659
CAREPLUS,10612,True,True,False,True,False,2026-05-13T18:06:13.748662
CAREPLUS,10570,False,False,False,False,False,2026-05-13T18:06:13.748666
CAREPLUS,10667,True,True,False,True,False,2026-05-13T18:06:13.748669
CAREPLUS,10987,True,False,False,True,False,2026-05-13T18:06:13.748673
CAREPLUS,10611,False,False,True,True,False,2026-05-13T18:06:13.748676
CAREPLUS,10960,True,True,True,True,False,2026-05-13T18:06:13.748680
CAREPLUS,10558,True,True,False,True,False,2026-05-13T18:06:13.748683
CAREPLUS,10686,True,False,True,True,False,2026-05-13T18:06:13.748686
CAREPLUS,10943,True,False,True,True,True,2026-05-13T18:06:13.748690
CAREPLUS,10610,False,True,False,False,False,2026-05-13T18:06:13.748693
CAREPLUS,26928,True,True,False,True,False,2026-05-13T18:06:13.748697
CAREPLUS,10889,False,True,True,True,False,2026-05-13T18:06:13.748700
CAREPLUS,10762,True,False,True,False,True,2026-05-13T18:06:13.748704
CAREPLUS,10765,True,True,False,True,False,2026-05-13T18:06:13.748707
CAREPLUS,11573,True,True,True,True,True,2026-05-13T18:06:13.748711
CAREPLUS,11692,False,True,False,True,False,2026-05-13T18:06:13.748715
CAREPLUS,11669,False,True,True,True,False,2026-05-13T18:06:13.748718
CAREPLUS,28551,True,True,False,True,True,2026-05-13T18:06:13.748722
CAREPLUS,10598,True,True,True,True,False,2026-05-13T18:06:13.748725
CAREPLUS,10562,True,True,True,True,False,2026-05-13T18:06:13.748729
